0000000020;0010;20150715;033500;[10]
0000000020;0010;20150715;034000;[10]
0000000020;0010;20150715;034500;[10]
0000000020;0010;20150715;035000;[10]
0000000020;0010;20150715;035500;[10]
0000000020;0010;20150715;040000;[10]
0000000020;0010;20150715;040500;[10]
0000000020;0010;20150715;041000;[10]
0000000020;0010;20150715;041500;[10]
0000000020;0010;20150715;042000;[10]
0000000020;0010;20150715;042500;[10]
0000000020;0010;20150715;043000;[10]
0000000020;0010;20150715;043500;[10]
0000000020;0010;20150715;044000;[10]
0000000020;0010;20150715;044500;[10]
0000000020;0010;20150715;045000;[10]
0000000020;0010;20150715;045500;[10]
0000000020;0010;20150715;050000;[10]
0000000020;0010;20150715;050500;[10]
0000000020;0010;20150715;051000;[10]
0000000020;0010;20150715;051500;[10]
0000000020;0010;20150715;052000;[10]
0000000020;0010;20150715;052500;[10]
0000000020;0010;20150715;053000;[10]
0000000020;0010;20150715;053500;[10]
0000000020;0010;20150715;054000;[10]
0000000020;0010;20150715;054500;[10]
0000000020;0010;20150715;055000;[10]
0000000020;0010;20150715;055500;[10]
0000000020;0010;20150715;060000;[10]
0000000020;0010;20150715;060500;[10]
0000000020;0010;20150715;061000;[10]
0000000020;0010;20150715;061500;[10]
0000000020;0010;20150715;062000;[10]
0000000020;0010;20150715;062500;[10]
0000000020;0010;20150715;063000;[10]
0000000020;0010;20150715;063500;[10]
0000000020;0010;20150715;064000;[10]
0000000020;0010;20150715;064500;[10]
0000000020;0010;20150715;065000;[10]
0000000020;0010;20150715;065500;[10]
0000000020;0010;20150715;070000;[10]
0000000020;0010;20150715;070500;[10]
0000000020;0010;20150715;071000;[10]
0000000020;0010;20150715;071500;[10]
0000000020;0010;20150715;072000;[10]
0000000020;0010;20150715;072500;[10]
0000000020;0010;20150715;073000;[10]
0000000020;0010;20150715;073500;[10]
0000000020;0010;20150715;074000;[10]
0000000020;0010;20150715;074500;[10]
0000000020;0010;20150715;075000;[10]
0000000020;0010;20150715;075500;[10]
0000000020;0010;20150715;080000;[10]
0000000020;0010;20150715;080500;[10]
0000000020;0010;20150715;081000;[10]
0000000020;0010;20150715;081500;[10]
0000000020;0010;20150715;082000;[10]
0000000020;0010;20150715;082500;[10]
0000000020;0010;20150715;083000;[10]
0000000020;0010;20150715;083500;[10]
0000000020;0010;20150715;084000;[10]
0000000020;0010;20150715;084500;[10]
0000000020;0010;20150715;085000;[10]
0000000020;0010;20150715;085500;[10]
0000000020;0010;20150715;090000;[10]
0000000020;0010;20150715;090500;[10]
0000000020;0010;20150715;091000;[10]
0000000020;0010;20150715;091500;[10]
0000000020;0010;20150715;092000;[10]
0000000020;0010;20150715;092500;[10]
0000000020;0010;20150715;093000;[10]
0000000020;0010;20150715;093500;[10]
0000000020;0010;20150715;094000;1.059
0000000020;0010;20150715;094500;1.058
0000000020;0010;20150715;095000;1.058
0000000020;0010;20150715;095500;1.058
0000000020;0010;20150715;100000;1.058
0000000020;0010;20150715;100500;1.059
0000000020;0010;20150715;101000;1.058
0000000020;0010;20150715;101500;1.059
0000000020;0010;20150715;102000;[10]
0000000020;0010;20150715;102500;1.083
0000000020;0010;20150715;103000;1.732
0000000020;0002;20150714;151500;0.652
0000000020;0002;20150714;152000;0.652
0000000020;0002;20150714;152500;0.651
0000000020;0002;20150714;153000;0.652
0000000020;0002;20150714;153500;0.651
0000000020;0002;20150714;154000;0.652
0000000020;0002;20150714;154500;0.652
0000000020;0002;20150714;155000;0.651
0000000020;0002;20150714;155500;0.651
0000000020;0002;20150714;160000;0.651
0000000020;0002;20150714;160500;0.652
0000000020;0002;20150714;161000;0.652
0000000020;0002;20150714;161500;0.652
0000000020;0002;20150714;162000;0.653
0000000020;0002;20150714;162500;0.653
0000000020;0002;20150714;163000;0.653
0000000020;0002;20150714;163500;0.653
0000000020;0002;20150714;164000;[10]
0000000020;0002;20150714;164500;[10]
0000000020;0002;20150714;165000;[10]
0000000020;0002;20150714;165500;[10]
0000000020;0002;20150714;170000;[10]
0000000020;0002;20150714;170500;[10]
0000000020;0002;20150714;171000;[10]
0000000020;0002;20150714;171500;[10]
0000000020;0002;20150714;172000;[10]
0000000020;0002;20150714;172500;[10]
0000000020;0002;20150714;173000;[10]
0000000020;0002;20150714;173500;[10]
0000000020;0002;20150714;174000;[10]
0000000020;0002;20150714;174500;[10]
0000000020;0002;20150714;175000;[10]
0000000020;0002;20150714;175500;[10]
0000000020;0002;20150714;180000;[10]
0000000020;0002;20150714;180500;[10]
0000000020;0002;20150714;181000;[10]
0000000020;0002;20150714;181500;[10]
0000000020;0002;20150714;182000;[10]
0000000020;0002;20150714;182500;[10]
0000000020;0002;20150714;183000;[10]
0000000020;0002;20150714;183500;[10]
0000000020;0002;20150714;184000;[10]
0000000020;0002;20150714;184500;[10]
0000000020;0002;20150714;185000;[10]
0000000020;0002;20150714;185500;[10]
0000000020;0002;20150714;190000;[10]
0000000020;0002;20150714;190500;[10]
0000000020;0002;20150714;191000;[10]
0000000020;0002;20150714;191500;[10]
0000000020;0002;20150714;192000;[10]
0000000020;0002;20150714;192500;[10]
0000000020;0002;20150714;193000;[10]
0000000020;0002;20150714;193500;[10]
0000000020;0002;20150714;194000;[10]
0000000020;0002;20150714;194500;[10]
0000000020;0002;20150714;195000;[10]
0000000020;0002;20150714;195500;[10]
0000000020;0002;20150714;200000;[10]
0000000020;0002;20150714;200500;[10]
0000000020;0002;20150714;201000;[10]
0000000020;0002;20150714;201500;[10]
0000000020;0002;20150714;202000;[10]
0000000020;0002;20150714;202500;[10]
0000000020;0002;20150714;203000;[10]
0000000020;0002;20150714;203500;[10]
0000000020;0002;20150714;204000;[10]
0000000020;0002;20150714;204500;[10]
0000000020;0002;20150714;205000;[10]
0000000020;0002;20150714;205500;[10]
0000000020;0002;20150714;210000;[10]
0000000020;0002;20150714;210500;[10]
0000000020;0002;20150714;211000;[10]
0000000020;0002;20150714;211500;[10]
0000000020;0002;20150714;212000;[10]
0000000020;0002;20150714;212500;[10]
0000000020;0002;20150714;213000;[10]
0000000020;0002;20150714;213500;[10]
0000000020;0002;20150714;214000;[10]
0000000020;0002;20150714;214500;[10]
0000000020;0002;20150714;215000;[10]
0000000020;0002;20150714;215500;[10]
0000000020;0002;20150714;220000;[10]
0000000020;0002;20150714;220500;[10]
0000000020;0002;20150714;221000;[10]
0000000020;0002;20150714;221500;[10]
0000000020;0002;20150714;222000;[10]
0000000020;0002;20150714;222500;[10]
0000000020;0002;20150714;223000;[10]
0000000020;0002;20150714;223500;[10]
0000000020;0002;20150714;224000;[10]
0000000020;0002;20150714;224500;[10]
0000000020;0002;20150714;225000;[10]
0000000020;0002;20150714;225500;[10]
0000000020;0002;20150714;230000;[10]
0000000020;0002;20150714;230500;[10]
0000000020;0002;20150714;231000;[10]
0000000020;0002;20150714;231500;[10]
0000000020;0002;20150714;232000;[10]
0000000020;0002;20150714;232500;[10]
0000000020;0002;20150714;233000;[10]
0000000020;0002;20150714;233500;[10]
0000000020;0002;20150714;234000;[10]
0000000020;0002;20150714;234500;[10]
0000000020;0002;20150714;235000;[10]
0000000020;0002;20150714;235500;[10]
0000000020;0002;20150715;000000;[10]
0000000020;0002;20150715;000500;[10]
0000000020;0002;20150715;001000;[10]
0000000020;0002;20150715;001500;[10]
0000000020;0002;20150715;002000;[10]
0000000020;0002;20150715;002500;[10]
0000000020;0002;20150715;003000;[10]
0000000020;0002;20150715;003500;[10]
0000000020;0002;20150715;004000;[10]
0000000020;0002;20150715;004500;[10]
0000000020;0002;20150715;005000;[10]
0000000020;0002;20150715;005500;[10]
0000000020;0002;20150715;010000;[10]
0000000020;0002;20150715;010500;[10]
0000000020;0002;20150715;011000;[10]
0000000020;0002;20150715;011500;[10]
0000000020;0002;20150715;012000;[10]
0000000020;0002;20150715;012500;[10]
0000000020;0002;20150715;013000;[10]
0000000020;0002;20150715;013500;[10]
0000000020;0002;20150715;014000;[10]
0000000020;0002;20150715;014500;[10]
0000000020;0002;20150715;015000;[10]
0000000020;0002;20150715;015500;[10]
0000000020;0002;20150715;020000;[10]
0000000020;0002;20150715;020500;[10]
0000000020;0002;20150715;021000;[10]
0000000020;0002;20150715;021500;[10]
0000000020;0002;20150715;022000;[10]
0000000020;0002;20150715;022500;[10]
0000000020;0002;20150715;023000;[10]
0000000020;0002;20150715;023500;[10]
0000000020;0002;20150715;024000;[10]
0000000020;0002;20150715;024500;[10]
0000000020;0002;20150715;025000;[10]
0000000020;0002;20150715;025500;[10]
0000000020;0002;20150715;030000;[10]
0000000020;0002;20150715;030500;[10]
0000000020;0002;20150715;031000;[10]
0000000020;0002;20150715;031500;[10]
0000000020;0002;20150715;032000;[10]
0000000020;0002;20150715;032500;[10]
0000000020;0002;20150715;033000;[10]
0000000020;0002;20150715;033500;[10]
0000000020;0002;20150715;034000;[10]
0000000020;0002;20150715;034500;[10]
0000000020;0002;20150715;035000;[10]
0000000020;0002;20150715;035500;[10]
0000000020;0002;20150715;040000;[10]
0000000020;0002;20150715;040500;[10]
0000000020;0002;20150715;041000;[10]
0000000020;0002;20150715;041500;[10]
0000000020;0002;20150715;042000;[10]
0000000020;0002;20150715;042500;[10]
0000000020;0002;20150715;043000;[10]
0000000020;0002;20150715;043500;[10]
0000000020;0002;20150715;044000;[10]
0000000020;0002;20150715;044500;[10]
0000000020;0002;20150715;045000;[10]
0000000020;0002;20150715;045500;[10]
0000000020;0002;20150715;050000;[10]
0000000020;0002;20150715;050500;[10]
0000000020;0002;20150715;051000;[10]
0000000020;0002;20150715;051500;[10]
0000000020;0002;20150715;052000;[10]
0000000020;0002;20150715;052500;[10]
0000000020;0002;20150715;053000;[10]
0000000020;0002;20150715;053500;[10]
0000000020;0002;20150715;054000;[10]
0000000020;0002;20150715;054500;[10]
0000000020;0002;20150715;055000;[10]
0000000020;0002;20150715;055500;[10]
0000000020;0002;20150715;060000;[10]
0000000020;0002;20150715;060500;[10]
0000000020;0002;20150715;061000;[10]
0000000020;0002;20150715;061500;[10]
0000000020;0002;20150715;062000;[10]
0000000020;0002;20150715;062500;[10]
0000000020;0002;20150715;063000;[10]
0000000020;0002;20150715;063500;[10]
0000000020;0002;20150715;064000;[10]
0000000020;0002;20150715;064500;[10]
0000000020;0002;20150715;065000;[10]
0000000020;0002;20150715;065500;[10]
0000000020;0002;20150715;070000;[10]
0000000020;0002;20150715;070500;[10]
0000000020;0002;20150715;071000;[10]
0000000020;0002;20150715;071500;[10]
0000000020;0002;20150715;072000;[10]
0000000020;0002;20150715;072500;[10]
0000000020;0002;20150715;073000;[10]
0000000020;0002;20150715;073500;[10]
0000000020;0002;20150715;074000;[10]
0000000020;0002;20150715;074500;[10]
0000000020;0002;20150715;075000;[10]
0000000020;0002;20150715;075500;[10]
0000000020;0002;20150715;080000;[10]
0000000020;0002;20150715;080500;[10]
0000000020;0002;20150715;081000;[10]
0000000020;0002;20150715;081500;[10]
0000000020;0002;20150715;082000;[10]
0000000020;0002;20150715;082500;[10]
0000000020;0002;20150715;083000;[10]
0000000020;0002;20150715;083500;[10]
0000000020;0002;20150715;084000;[10]
0000000020;0002;20150715;084500;[10]
0000000020;0002;20150715;085000;[10]
0000000020;0002;20150715;085500;[10]
0000000020;0002;20150715;090000;[10]
0000000020;0002;20150715;090500;[10]
0000000020;0002;20150715;091000;[10]
0000000020;0002;20150715;091500;[10]
0000000020;0002;20150715;092000;[10]
0000000020;0002;20150715;092500;[10]
0000000020;0002;20150715;093000;[10]
0000000020;0002;20150715;093500;[10]
0000000020;0002;20150715;094000;0.671
0000000020;0002;20150715;094500;0.671
0000000020;0002;20150715;095000;0.671
0000000020;0002;20150715;095500;0.671
0000000020;0002;20150715;100000;0.671
0000000020;0002;20150715;100500;0.670
0000000020;0002;20150715;101000;0.671
0000000020;0002;20150715;101500;0.670
0000000020;0002;20150715;102000;[10]
0000000020;0002;20150715;102500;0.646
0000000020;0002;20150715;103000;-0.003
0000000020;0132;20150714;160000;0.0
0000000020;0132;20150714;170000;[10]
0000000020;0132;20150714;180000;[10]
0000000020;0132;20150714;190000;[10]
0000000020;0132;20150714;200000;[10]
0000000020;0132;20150714;210000;[10]
0000000020;0132;20150714;220000;[10]
0000000020;0132;20150714;230000;[10]
0000000020;0132;20150715;000000;[10]
0000000020;0132;20150715;010000;[10]
0000000020;0132;20150715;020000;[10]
0000000020;0132;20150715;030000;[10]
0000000020;0132;20150715;040000;[10]
0000000020;0132;20150715;050000;[10]
0000000020;0132;20150715;060000;[10]
0000000020;0132;20150715;070000;[10]
0000000020;0132;20150715;080000;[10]
0000000020;0132;20150715;090000;[10]
0000000020;0132;20150715;100000;0.0
0000000020;0800;20150714;151400;26
0000000020;0800;20150715;093900;28
0000000020;0800;20150715;102200;28
0000000020;7000;20150714;160000;69.1
0000000020;7000;20150714;170000;[10]
0000000020;7000;20150714;180000;[10]
0000000020;7000;20150714;190000;[10]
0000000020;7000;20150714;200000;[10]
0000000020;7000;20150714;210000;[10]
0000000020;7000;20150714;220000;[10]
0000000020;7000;20150714;230000;[10]
0000000020;7000;20150715;000000;[10]
0000000020;7000;20150715;010000;[10]
0000000020;7000;20150715;020000;[10]
0000000020;7000;20150715;030000;[10]
0000000020;7000;20150715;040000;[10]
0000000020;7000;20150715;050000;[10]
0000000020;7000;20150715;060000;[10]
0000000020;7000;20150715;070000;[10]
0000000020;7000;20150715;080000;[10]
0000000020;7000;20150715;090000;[10]
0000000020;7000;20150715;100000;69.0
0000000020;7001;20150714;160000;2959
0000000020;7001;20150714;170000;[10]
0000000020;7001;20150714;180000;[10]
0000000020;7001;20150714;190000;[10]
0000000020;7001;20150714;200000;[10]
0000000020;7001;20150714;210000;[10]
0000000020;7001;20150714;220000;[10]
0000000020;7001;20150714;230000;[10]
0000000020;7001;20150715;000000;[10]
0000000020;7001;20150715;010000;[10]
0000000020;7001;20150715;020000;[10]
0000000020;7001;20150715;030000;[10]
0000000020;7001;20150715;040000;[10]
0000000020;7001;20150715;050000;[10]
0000000020;7001;20150715;060000;[10]
0000000020;7001;20150715;070000;[10]
0000000020;7001;20150715;080000;[10]
0000000020;7001;20150715;090000;[10]
0000000020;7001;20150715;100000;3001
0000000020;7002;20150714;160000;-5.0
0000000020;7002;20150714;170000;[10]
0000000020;7002;20150714;180000;[10]
0000000020;7002;20150714;190000;[10]
0000000020;7002;20150714;200000;[10]
0000000020;7002;20150714;210000;[10]
0000000020;7002;20150714;220000;[10]
0000000020;7002;20150714;230000;[10]
0000000020;7002;20150715;000000;[10]
0000000020;7002;20150715;010000;[10]
0000000020;7002;20150715;020000;[10]
0000000020;7002;20150715;030000;[10]
0000000020;7002;20150715;040000;[10]
0000000020;7002;20150715;050000;[10]
0000000020;7002;20150715;060000;[10]
0000000020;7002;20150715;070000;[10]
0000000020;7002;20150715;080000;[10]
0000000020;7002;20150715;090000;[10]
0000000020;7002;20150715;100000;11.0
0000000020;0090;20150714;160000;12.1
0000000020;0090;20150714;170000;[10]
0000000020;0090;20150714;180000;[10]
0000000020;0090;20150714;190000;[10]
0000000020;0090;20150714;200000;[10]
0000000020;0090;20150714;210000;[10]
0000000020;0090;20150714;220000;[10]
0000000020;0090;20150714;230000;[10]
0000000020;0090;20150715;000000;[10]
0000000020;0090;20150715;010000;[10]
0000000020;0090;20150715;020000;[10]
0000000020;0090;20150715;030000;[10]
0000000020;0090;20150715;040000;[10]
0000000020;0090;20150715;050000;[10]
0000000020;0090;20150715;060000;[10]
0000000020;0090;20150715;070000;[10]
0000000020;0090;20150715;080000;[10]
0000000020;0090;20150715;090000;[10]
0000000020;0090;20150715;100000;12.1
